;;1;3;4;5;6;7;9;10;12;13;16;17;18;21;29;30;33;34;36;37;38;40;41;43;44;47;48;50;51;52;55;59;101;124;125;151;164;179;190;192;193;195;196;199;201;204;229;242;256
;;Törvény szerinti illetmények munkabérek;Céljuttatás projektprémium ;Készenléti ügyeleti helyettesítési díj túlóra túlszolgálat ;Végkielégítés ;Jubileumi jutalom;Béren kívüli juttatások;Közlekedési költségtérítés;Egyéb költségtérítések;Szociális támogatások;Foglalkoztatottak egyéb személyi juttatásai;Választott tisztségviselők juttatásai;Munkavégzésre irányuló egyéb jogviszonyban nem saját foglalkoztatottnak fizetett juttatások ;Egyéb külső személyi juttatások ;Munkaadókat terhelő járulékok és szociális hozzájárulási adó;Szakmai anyagok beszerzése ;Üzemeltetési anyagok beszerzése ;Informatikai szolgáltatások igénybevétele ;Egyéb kommunikációs szolgáltatások ;Közüzemi díjak ;Vásárolt élelmezés;Bérleti és lízing díjak;Karbantartási kisjavítási szolgáltatások;Közvetített szolgáltatások;Szakmai tevékenységet segítő szolgáltatások;Egyéb szolgáltatások;Kiküldetések kiadásai;Reklám és propagandakiadások ;Működési célú előzetesen felszámított általános forgalmi adó ;Fizetendő általános forgalmi adó;Kamatkiadások;Egyéb pénzügyi műveletek kiadásai;Egyéb dologi kiadások;Egyéb nem intézményi ellátások;A helyi önkormányzatok előző évi elszámolásából származó kiadások;A helyi önkormányzatok törvényi előíráson alapuló befizetései;Egyéb működési célú támogatások államháztartáson belülre;Működési célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb működési célú támogatások államháztartáson kívülre;Tartalékok;Immateriális javak beszerzése létesítése;Ingatlanok beszerzése létesítése;Informatikai eszközök beszerzése létesítése;Egyéb tárgyi eszközök beszerzése létesítése;Beruházási célú előzetesen felszámított általános forgalmi adó;Ingatlanok felújítása;Felújítási célú előzetesen felszámított általános forgalmi adó;Egyéb felhalmozási célú támogatások államháztartáson belülre;Felhalmozási célú visszatérítendő támogatások kölcsönök nyújtása államháztartáson kívülre;Egyéb felhalmozási célú támogatások államháztartáson kívülre
91140;Óvodai nevelés, ellátás működtetési feladatai;74 026 700;0;0;0;271 300;3 931 200;789 200;0;303 300;26 400;0;0;0;19 493 000;78 600;4 580 700;129 100;58 000;10 790 400;0;179 600;727 500;2 513 600;142 200;2 841 500;0;600;5 114 800;3 922 200;0;0;963 200;0;0;0;0;0;0;1 000 000;0;0;0;0;0;35 433 071;9 566 929;0;0;0
91220;Köznevelési intézmény 1-4. évfolyamán tanulók nevelésével, oktatásával összefüggő működtetési feladatok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 905 405;1 594 459;0;0;0
92120;Köznevelési intézmény 5-8. évfolyamán tanulók nevelésével, oktatásával összefüggő működtetési feladatok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 803 150;1 296 850;0;0;0
94260;Hallgatói és oktatói ösztöndíjak, egyéb juttatások;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700 000;0;0;0;0;0;0;0;0;0;0;0;0;0
96015;Gyermekétkeztetés köznevelési intézményben;5 501 900;0;0;0;0;367 200;116 800;0;25 800;0;0;4 043 000;0;1 989 840;0;35 700;236 221;0;1 460 400;132 496 741;0;0;0;0;0;0;0;36 183 609;12 674 496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96025;Munkahelyi étkeztetés köznevelési intézményben;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81 713;0;0;0;2 256 500;0;0;0;0;0;0;0;632 262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96030;Köznevelési intézményben tanulók lakhatásának biztosítása;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 235 610;0;0;0;0;0;0;0;0;100 000;0;0;360 615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101221;Fogyatékossággal élők nappali ellátása;2 408 300;0;0;0;0;91 600;50 500;0;8 000;0;0;20 400;0;505 400;25 900;139 600;16 600;3 000;130 900;476 200;12 000;45 300;0;90 000;56 400;0;0;280 200;68 100;0;0;74 800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102030; Idősek, demens betegek nappali ellátása;5 238 500;0;0;0;65 700;248 000;18 400;0;22 000;48 000;0;0;0;1 129 500;36 900;380 300;28 300;6 000;1 025 000;0;0;37 800;0;372 700;41 400;0;0;566 600;0;0;0;169 800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102050;Az időskorúak társadalmi integrációját célzó programok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 938 189;0;861 165;0;1 295 826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
